datetime,month,year,position,mean,sd
2018-10-13T00:00:00Z,10,2018,1m,21.887777777777778,0.3584903163480248
2018-10-13T00:00:00Z,10,2018,surface,21.940555555555555,0.3505994422699059
2018-10-17T00:00:00Z,10,2018,0m,21.783333333333335,0.21975192625073656
2018-10-17T00:00:00Z,10,2018,1m,21.838055555555556,0.14262904978666088
2018-10-17T00:00:00Z,10,2018,surface,21.875694444444445,0.13999327045653243
2018-10-18T00:00:00Z,10,2018,0m,21.853472222222223,0.18895117008778906
2018-10-18T00:00:00Z,10,2018,1m,21.8925,0.13344022521823642
2018-10-18T00:00:00Z,10,2018,surface,21.935,0.1259703594840129
2018-10-19T00:00:00Z,10,2018,0m,21.541944444444443,0.0973011889316946
2018-10-19T00:00:00Z,10,2018,1m,21.530833333333334,0.10997456794370965
2018-10-19T00:00:00Z,10,2018,surface,21.552083333333332,0.10777388269061192
2018-10-20T00:00:00Z,10,2018,0m,21.36777777777778,0.2835451011705623
2018-10-20T00:00:00Z,10,2018,1m,21.36611111111111,0.25877903502136534
2018-10-20T00:00:00Z,10,2018,surface,21.398055555555555,0.254671810685304
2018-10-21T00:00:00Z,10,2018,0m,21.34611111111111,0.3454582668592749
2018-10-21T00:00:00Z,10,2018,1m,21.429027777777776,0.24822536411662566
2018-10-21T00:00:00Z,10,2018,surface,21.474305555555556,0.24233898923447258
2018-10-22T00:00:00Z,10,2018,0m,21.57,0.3011307361923061
2018-10-22T00:00:00Z,10,2018,1m,21.616944444444446,0.2502062862982976
2018-10-22T00:00:00Z,10,2018,surface,21.736944444444443,0.2825589307375532
2018-10-23T00:00:00Z,10,2018,0m,21.76888888888889,0.10708542509271841
2018-10-23T00:00:00Z,10,2018,1m,21.75263888888889,0.10246600057717314
2018-10-23T00:00:00Z,10,2018,surface,21.555972222222223,0.29767941512310553
2018-10-24T00:00:00Z,10,2018,0m,21.5375,0.22391150849468103
2018-10-24T00:00:00Z,10,2018,1m,21.38611111111111,0.20155032379664622
2018-10-24T00:00:00Z,10,2018,surface,21.02027777777778,0.2468485123191713
2018-10-25T00:00:00Z,10,2018,0m,21.057083333333335,0.36104718518508067
2018-10-25T00:00:00Z,10,2018,1m,21.058194444444446,0.3003393250620207
2018-10-25T00:00:00Z,10,2018,surface,21.099722222222223,0.2818221043915799
2018-10-26T00:00:00Z,10,2018,0m,21.178055555555556,0.16169243780846557
2018-10-26T00:00:00Z,10,2018,1m,21.200694444444444,0.13044117060920254
2018-10-26T00:00:00Z,10,2018,surface,21.226388888888888,0.0890243237847398
2018-10-27T00:00:00Z,10,2018,0m,20.746805555555554,0.19991834968893318
2018-10-27T00:00:00Z,10,2018,1m,20.81361111111111,0.1523458115907569
2018-10-27T00:00:00Z,10,2018,surface,20.855416666666667,0.16355694459690226
2018-10-28T00:00:00Z,10,2018,0m,20.475694444444443,0.20215846715645094
2018-10-28T00:00:00Z,10,2018,1m,20.54875,0.14334112571651683
2018-10-28T00:00:00Z,10,2018,surface,20.614444444444445,0.17336560574587256
2018-10-29T00:00:00Z,10,2018,0m,20.810694444444444,0.34798853123489243
2018-10-29T00:00:00Z,10,2018,1m,20.85972222222222,0.30348084222998567
2018-10-29T00:00:00Z,10,2018,surface,20.969166666666666,0.34648989127425467
2018-10-30T00:00:00Z,10,2018,0m,20.745833333333334,0.14765059871432712
2018-10-30T00:00:00Z,10,2018,1m,20.793055555555554,0.10132877857509882
2018-10-30T00:00:00Z,10,2018,surface,20.828055555555554,0.10278144221611654
2018-10-31T00:00:00Z,10,2018,0m,20.253888888888888,0.17820044936924317
2018-10-31T00:00:00Z,10,2018,1m,20.437361111111112,0.18280252676526046
2018-10-31T00:00:00Z,10,2018,surface,20.485277777777778,0.19872300166521065
2018-11-01T00:00:00Z,11,2018,0m,20.674027777777777,0.24616873922991975
2018-11-01T00:00:00Z,11,2018,1m,20.725555555555555,0.18484458706578705
2018-11-01T00:00:00Z,11,2018,surface,20.774305555555557,0.17942664230520494
2018-11-02T00:00:00Z,11,2018,0m,20.61402777777778,0.2881343884308603
2018-11-02T00:00:00Z,11,2018,1m,20.660416666666666,0.2547283621066536
2018-11-02T00:00:00Z,11,2018,surface,20.718055555555555,0.2501615639557926
2018-11-03T00:00:00Z,11,2018,0m,20.62375,0.2971469815955205
2018-11-03T00:00:00Z,11,2018,1m,20.655416666666667,0.2435026313380029
2018-11-03T00:00:00Z,11,2018,surface,20.71013888888889,0.24532548982850516
2018-11-04T00:00:00Z,11,2018,0m,20.93013888888889,0.4014658213967978
2018-11-04T00:00:00Z,11,2018,1m,20.972361111111113,0.33719531413659937
2018-11-04T00:00:00Z,11,2018,surface,21.045416666666668,0.3186792565126707
2018-11-05T00:00:00Z,11,2018,0m,20.990000000000002,0.2417535009979279
2018-11-05T00:00:00Z,11,2018,1m,21.00263888888889,0.20662112250998985
2018-11-05T00:00:00Z,11,2018,surface,21.05611111111111,0.2053041785980153
2018-11-06T00:00:00Z,11,2018,0m,20.860694444444444,0.25058715044654606
2018-11-06T00:00:00Z,11,2018,1m,20.886944444444445,0.18582372946009476
2018-11-06T00:00:00Z,11,2018,surface,20.93263888888889,0.1838933489601074
2018-11-07T00:00:00Z,11,2018,0m,21.005,0.36115200294442407
2018-11-07T00:00:00Z,11,2018,1m,21.02611111111111,0.3199762034663997
2018-11-07T00:00:00Z,11,2018,surface,21.10972222222222,0.3284546236277395
2018-11-08T00:00:00Z,11,2018,0m,21.148611111111112,0.05323928187364218
2018-11-08T00:00:00Z,11,2018,1m,21.131527777777777,0.058205320743548644
2018-11-08T00:00:00Z,11,2018,surface,21.160138888888888,0.08397457250101849
2018-11-09T00:00:00Z,11,2018,0m,20.86402777777778,0.15289431170475418
2018-11-09T00:00:00Z,11,2018,1m,20.865972222222222,0.10748439108956383
2018-11-09T00:00:00Z,11,2018,surface,20.88222222222222,0.11463804055321415
2018-11-10T00:00:00Z,11,2018,0m,20.664722222222224,0.30398735813897565
2018-11-10T00:00:00Z,11,2018,1m,20.74125,0.2376601410782689
2018-11-10T00:00:00Z,11,2018,surface,20.79277777777778,0.2429493729656404
2018-11-11T00:00:00Z,11,2018,0m,20.779027777777777,0.3127172127770634
2018-11-11T00:00:00Z,11,2018,1m,20.83361111111111,0.2500981936142413
2018-11-11T00:00:00Z,11,2018,surface,20.897222222222222,0.2480650840732849
2018-11-12T00:00:00Z,11,2018,0m,20.712083333333332,0.19955501195711128
2018-11-12T00:00:00Z,11,2018,1m,20.683194444444446,0.20995721434861842
2018-11-12T00:00:00Z,11,2018,surface,20.367083333333333,0.2828869031963127
2018-11-13T00:00:00Z,11,2018,0m,20.273333333333333,0.23810440208804684
2018-11-13T00:00:00Z,11,2018,1m,20.282777777777778,0.22173645430342578
2018-11-13T00:00:00Z,11,2018,surface,20.312916666666666,0.22853095764337594
2018-11-14T00:00:00Z,11,2018,0m,20.00638888888889,0.29830901308587265
2018-11-14T00:00:00Z,11,2018,1m,20.092222222222222,0.2456800023580746
2018-11-14T00:00:00Z,11,2018,surface,20.134166666666665,0.24524427668093554
2018-11-15T00:00:00Z,11,2018,0m,20.008333333333333,0.2635157669676703
2018-11-15T00:00:00Z,11,2018,1m,20.045972222222222,0.24285112837224082
2018-11-15T00:00:00Z,11,2018,surface,20.09861111111111,0.2379945674619784
2018-11-16T00:00:00Z,11,2018,0m,19.939027777777778,0.1748898532261399
2018-11-16T00:00:00Z,11,2018,1m,20.02263888888889,0.1523199894182612
2018-11-16T00:00:00Z,11,2018,surface,20.084583333333335,0.13040482959008654
2018-11-17T00:00:00Z,11,2018,0m,19.854583333333334,0.22195846332266628
2018-11-17T00:00:00Z,11,2018,1m,19.90361111111111,0.17735670315891694
2018-11-17T00:00:00Z,11,2018,surface,19.954583333333332,0.17701833100131034
2018-11-18T00:00:00Z,11,2018,0m,19.99013888888889,0.21971369199279864
2018-11-18T00:00:00Z,11,2018,1m,20.07513888888889,0.16494536544557287
2018-11-18T00:00:00Z,11,2018,surface,20.15625,0.1460140571832209
2018-11-22T00:00:00Z,11,2018,0m,19.382638888888888,0.1850835612120229
2018-11-22T00:00:00Z,11,2018,1m,19.175416666666667,0.18291682927922856
2018-11-22T00:00:00Z,11,2018,surface,19.200555555555557,0.1769191580931487
2018-11-23T00:00:00Z,11,2018,0m,19.413055555555555,0.14463495296528284
2018-11-23T00:00:00Z,11,2018,1m,19.21,0.1365304341184024
2018-11-23T00:00:00Z,11,2018,surface,19.26625,0.14039840913170384
2018-11-24T00:00:00Z,11,2018,0m,19.50236111111111,0.17457234904332683
2018-11-24T00:00:00Z,11,2018,1m,19.433333333333334,0.30544705285515855
2018-11-24T00:00:00Z,11,2018,surface,19.51125,0.3122104252749253
2018-11-25T00:00:00Z,11,2018,0m,19.615277777777777,0.11922796196910722
2018-11-25T00:00:00Z,11,2018,1m,19.71611111111111,0.26654251189052486
2018-11-25T00:00:00Z,11,2018,surface,19.774583333333332,0.26830958791111975
2018-11-26T00:00:00Z,11,2018,0m,19.62986111111111,0.1318612648293393
2018-11-26T00:00:00Z,11,2018,1m,19.630972222222223,0.07819036698170342
2018-11-26T00:00:00Z,11,2018,surface,19.690833333333334,0.07872675592136473
2018-11-27T00:00:00Z,11,2018,0m,19.72013888888889,0.13495394765462784
2018-11-27T00:00:00Z,11,2018,1m,19.758194444444445,0.231128737710163
2018-11-27T00:00:00Z,11,2018,surface,19.836805555555557,0.2476368104684557
2018-11-28T00:00:00Z,11,2018,0m,19.580972222222222,0.09417525282141913
2018-11-28T00:00:00Z,11,2018,1m,19.365277777777777,0.280658427753654
2018-11-28T00:00:00Z,11,2018,surface,19.394166666666667,0.2909821805035994
2018-11-29T00:00:00Z,11,2018,0m,19.418472222222224,0.09300213881625413
2018-11-29T00:00:00Z,11,2018,1m,19.155277777777776,0.25964996460254713
2018-11-29T00:00:00Z,11,2018,surface,19.19097222222222,0.2727413781641124
2018-11-30T00:00:00Z,11,2018,0m,19.389305555555556,0.10023505784937152
2018-11-30T00:00:00Z,11,2018,1m,19.43236111111111,0.2675660459897501
2018-11-30T00:00:00Z,11,2018,surface,19.516388888888887,0.27833322864758003
2018-12-01T00:00:00Z,12,2018,0m,19.380833333333335,0.07305041845440476
2018-12-01T00:00:00Z,12,2018,1m,19.408194444444444,0.14158766479487858
2018-12-01T00:00:00Z,12,2018,surface,19.457361111111112,0.13765765843072789
2018-12-02T00:00:00Z,12,2018,0m,19.391666666666666,0.04780496506969468
2018-12-02T00:00:00Z,12,2018,1m,19.43638888888889,0.1192436015853112
2018-12-02T00:00:00Z,12,2018,surface,19.485277777777778,0.11156825152109723
2018-12-03T00:00:00Z,12,2018,0m,19.455833333333334,0.04966320133090067
2018-12-03T00:00:00Z,12,2018,1m,19.63625,0.053098075242004994
2018-12-03T00:00:00Z,12,2018,surface,19.595277777777778,0.11726453535051064
2018-12-04T00:00:00Z,12,2018,0m,19.652916666666666,0.05815189899430041
2018-12-04T00:00:00Z,12,2018,1m,19.71472222222222,0.09311955203527852
2018-12-04T00:00:00Z,12,2018,surface,19.772916666666667,0.10400292491852561
2018-12-05T00:00:00Z,12,2018,0m,19.49486111111111,0.06693056741654604
2018-12-05T00:00:00Z,12,2018,1m,19.276666666666667,0.17601652814954108
2018-12-05T00:00:00Z,12,2018,surface,19.31041666666667,0.1679488558514711
2018-12-06T00:00:00Z,12,2018,0m,19.839861111111112,0.2693218266484287
2018-12-06T00:00:00Z,12,2018,1m,19.086666666666666,0.1615138176340131
2018-12-06T00:00:00Z,12,2018,surface,19.135416666666668,0.16692561468858189
2018-12-07T00:00:00Z,12,2018,0m,19.051388888888887,0.1793329173919148
2018-12-07T00:00:00Z,12,2018,1m,18.33597222222222,0.25734067498011864
2018-12-07T00:00:00Z,12,2018,surface,18.378611111111113,0.2549389371866561
2018-12-08T00:00:00Z,12,2018,0m,18.641944444444444,0.2909768399160342
2018-12-08T00:00:00Z,12,2018,1m,17.80472222222222,0.1779288159873593
2018-12-08T00:00:00Z,12,2018,surface,17.838472222222222,0.1880645605723708
2018-12-09T00:00:00Z,12,2018,0m,18.76222222222222,0.32391064218099436
2018-12-09T00:00:00Z,12,2018,1m,17.73611111111111,0.2454768760166559
2018-12-09T00:00:00Z,12,2018,surface,17.771805555555556,0.2670157607191314
2018-12-10T00:00:00Z,12,2018,0m,19.364166666666666,0.09763282149035685
2018-12-10T00:00:00Z,12,2018,1m,18.046388888888888,0.11865570521123847
2018-12-10T00:00:00Z,12,2018,surface,18.095277777777778,0.1247764123107934
2018-12-11T00:00:00Z,12,2018,0m,19.2375,0.15227643247762254
2018-12-11T00:00:00Z,12,2018,1m,18.017083333333332,0.17416283273905572
2018-12-11T00:00:00Z,12,2018,surface,17.96763888888889,0.16509368440653488
2018-12-12T00:00:00Z,12,2018,0m,18.835555555555555,0.21178488154926461
2018-12-12T00:00:00Z,12,2018,1m,17.474444444444444,0.1517348523690765
2018-12-12T00:00:00Z,12,2018,surface,17.49972222222222,0.1704947323774368
2018-12-13T00:00:00Z,12,2018,0m,18.818055555555556,0.11056926935438863
2018-12-13T00:00:00Z,12,2018,1m,17.441805555555554,0.11111420935851306
2018-12-13T00:00:00Z,12,2018,surface,17.47222222222222,0.10877862580851727
2018-12-14T00:00:00Z,12,2018,0m,18.456944444444446,0.10424069630486327
2018-12-14T00:00:00Z,12,2018,1m,17.279027777777777,0.10119094630750132
2018-12-14T00:00:00Z,12,2018,surface,17.3075,0.10836031580776262
2018-12-15T00:00:00Z,12,2018,0m,18.690555555555555,0.144220973508326
2018-12-15T00:00:00Z,12,2018,1m,17.479027777777777,0.27283879162612884
2018-12-15T00:00:00Z,12,2018,surface,17.523055555555555,0.27676775191555214
2018-12-16T00:00:00Z,12,2018,0m,18.700972222222223,0.15543001233188117
2018-12-16T00:00:00Z,12,2018,1m,17.661527777777778,0.14702799050599155
2018-12-16T00:00:00Z,12,2018,surface,17.674722222222222,0.14342437613792083
2018-12-21T00:00:00Z,12,2018,0m,17.92527777777778,0.10818234053402062
2018-12-21T00:00:00Z,12,2018,1m,17.88722222222222,0.11987431905897278
2018-12-22T00:00:00Z,12,2018,0m,17.573194444444443,0.0690054500510804
2018-12-22T00:00:00Z,12,2018,1m,17.486527777777777,0.06776470443420479
2018-12-23T00:00:00Z,12,2018,0m,17.4075,0.182291167997986
2018-12-23T00:00:00Z,12,2018,1m,17.418194444444445,0.14340344953852863
2018-12-24T00:00:00Z,12,2018,0m,16.8775,0.17098439793052556
2018-12-24T00:00:00Z,12,2018,1m,16.96763888888889,0.11868737869585733
2018-12-25T00:00:00Z,12,2018,0m,17.33652777777778,0.31562862005278597
2018-12-25T00:00:00Z,12,2018,1m,17.432083333333335,0.320447403580585
2018-12-26T00:00:00Z,12,2018,0m,17.03013888888889,0.20756323869485663
2018-12-26T00:00:00Z,12,2018,1m,17.092916666666667,0.17359173629263283
2018-12-27T00:00:00Z,12,2018,0m,16.789166666666667,0.1478020789618826
2018-12-27T00:00:00Z,12,2018,1m,16.79652777777778,0.1641307658969163
2018-12-28T00:00:00Z,12,2018,0m,15.864722222222222,0.3729825816522888
2018-12-28T00:00:00Z,12,2018,1m,15.853333333333333,0.3882469115597243
2018-12-29T00:00:00Z,12,2018,0m,15.540555555555555,0.2255305408675838
2018-12-29T00:00:00Z,12,2018,1m,15.551944444444445,0.26765304171286886
2018-12-30T00:00:00Z,12,2018,0m,15.595694444444444,0.1827247261957876
2018-12-30T00:00:00Z,12,2018,1m,15.66013888888889,0.23126888087309808
2018-12-31T00:00:00Z,12,2018,0m,16.249027777777776,0.26715627401855047
2018-12-31T00:00:00Z,12,2018,1m,16.29888888888889,0.22217963849955252
2019-01-01T00:00:00Z,1,2019,0m,16.039305555555554,0.2213930870418023
2019-01-01T00:00:00Z,1,2019,1m,16.017222222222223,0.23485881622511776
2019-01-02T00:00:00Z,1,2019,0m,15.501944444444444,0.11200198410940959
2019-01-02T00:00:00Z,1,2019,1m,15.603194444444444,0.09521894371209556
2019-01-03T00:00:00Z,1,2019,0m,15.822222222222223,0.23074353651311577
2019-01-03T00:00:00Z,1,2019,1m,15.930972222222222,0.17024589145898222
2019-01-04T00:00:00Z,1,2019,0m,16.086944444444445,0.3448751223832333
2019-01-04T00:00:00Z,1,2019,1m,16.171944444444446,0.29912992190469734
2019-01-05T00:00:00Z,1,2019,0m,16.191666666666666,0.21540009934353038
2019-01-05T00:00:00Z,1,2019,1m,16.21611111111111,0.16818700510701984
2019-01-06T00:00:00Z,1,2019,0m,15.942638888888888,0.18280252676526051
2019-01-06T00:00:00Z,1,2019,1m,16.019444444444446,0.14551465347006917
2019-01-07T00:00:00Z,1,2019,0m,15.899305555555555,0.3359105208398182
2019-01-07T00:00:00Z,1,2019,1m,15.991666666666667,0.33790386351597274
2019-01-08T00:00:00Z,1,2019,0m,16.11861111111111,0.1609873865150268
2019-01-08T00:00:00Z,1,2019,1m,16.120833333333334,0.1722881794645726
2019-01-09T00:00:00Z,1,2019,0m,15.278472222222222,0.1980334062531623
2019-01-09T00:00:00Z,1,2019,1m,15.353055555555555,0.19010956641275906
2019-01-10T00:00:00Z,1,2019,0m,15.757222222222222,0.14774029588164175
2019-01-10T00:00:00Z,1,2019,1m,15.810972222222222,0.16244340356831777
2019-01-11T00:00:00Z,1,2019,0m,15.738333333333333,0.1590091698107883
2019-01-11T00:00:00Z,1,2019,1m,15.813472222222222,0.14768762841428398
2019-01-12T00:00:00Z,1,2019,0m,15.88486111111111,0.11294522536001202
2019-01-12T00:00:00Z,1,2019,1m,15.912083333333333,0.0978429953969711
2019-01-13T00:00:00Z,1,2019,0m,15.618472222222222,0.13291944794716698
2019-01-13T00:00:00Z,1,2019,1m,15.624722222222223,0.11012989434569362
2019-01-14T00:00:00Z,1,2019,0m,15.62486111111111,0.1474301356936393
2019-01-14T00:00:00Z,1,2019,1m,15.699444444444444,0.12062644051259308
2019-01-15T00:00:00Z,1,2019,0m,15.617083333333333,0.10556458269173956
2019-01-15T00:00:00Z,1,2019,1m,15.645694444444445,0.1258184549471324
2019-01-16T00:00:00Z,1,2019,0m,15.096388888888889,0.12902328684004497
2019-01-16T00:00:00Z,1,2019,1m,15.094861111111111,0.09716963834932506
2019-01-17T00:00:00Z,1,2019,0m,14.91236111111111,0.11604186675814394
2019-01-17T00:00:00Z,1,2019,1m,14.892083333333334,0.12074868427955954
2019-01-18T00:00:00Z,1,2019,0m,15.138194444444444,0.45033577647940826
2019-01-18T00:00:00Z,1,2019,1m,15.221527777777778,0.3905963155746374
2019-01-19T00:00:00Z,1,2019,0m,15.276527777777778,0.13284050821041238
2019-01-19T00:00:00Z,1,2019,1m,15.31861111111111,0.12382375875543129
2019-01-20T00:00:00Z,1,2019,0m,15.274444444444445,0.20781170127233745
2019-01-20T00:00:00Z,1,2019,1m,15.262638888888889,0.17326557533439702
2019-01-21T00:00:00Z,1,2019,0m,14.710833333333333,0.17842943405465073
2019-01-21T00:00:00Z,1,2019,1m,14.782083333333333,0.20832624696572727
2019-01-22T00:00:00Z,1,2019,0m,14.920416666666666,0.19042049531225627
2019-01-22T00:00:00Z,1,2019,1m,15.003194444444444,0.18939230302323382
2019-01-23T00:00:00Z,1,2019,0m,15.146944444444445,0.19405600005599205
2019-01-23T00:00:00Z,1,2019,1m,15.199444444444444,0.1575324487731731
2019-01-24T00:00:00Z,1,2019,0m,15.079166666666667,0.20722441468600658
2019-01-24T00:00:00Z,1,2019,1m,15.165833333333333,0.1789616515549427
2019-01-25T00:00:00Z,1,2019,0m,15.08,0.16509374323681694
2019-01-25T00:00:00Z,1,2019,1m,15.077083333333333,0.17088774788621436
2019-01-26T00:00:00Z,1,2019,0m,14.22625,0.21904393339064368
2019-01-26T00:00:00Z,1,2019,1m,14.2,0.22586585535530734
2019-01-27T00:00:00Z,1,2019,0m,14.423194444444444,0.4701118045530327
2019-01-27T00:00:00Z,1,2019,1m,14.484583333333333,0.5064657120502014
2019-01-31T00:00:00Z,1,2019,0m,14.810555555555556,0.3358150043874114
2019-01-31T00:00:00Z,1,2019,1m,14.79375,0.3565449490587417
2019-01-31T00:00:00Z,1,2019,surface,14.769722222222223,0.368500921698887
2019-02-01T00:00:00Z,2,2019,0m,13.673055555555555,0.17216546674913627
2019-02-01T00:00:00Z,2,2019,1m,13.686111111111112,0.19858630123077234
2019-02-01T00:00:00Z,2,2019,surface,13.708472222222222,0.19049556074501758
2019-02-02T00:00:00Z,2,2019,0m,14.403333333333334,0.4028291556867857
2019-02-02T00:00:00Z,2,2019,1m,14.497916666666667,0.3663825716531682
2019-02-02T00:00:00Z,2,2019,surface,14.555416666666666,0.3681191563702075
2019-02-03T00:00:00Z,2,2019,0m,14.682083333333333,0.13734177164199626
2019-02-03T00:00:00Z,2,2019,1m,14.657777777777778,0.13032742223046145
2019-02-03T00:00:00Z,2,2019,surface,14.710277777777778,0.13350542507216154
2019-02-04T00:00:00Z,2,2019,0m,14.519722222222223,0.15724883156066696
2019-02-04T00:00:00Z,2,2019,1m,14.481527777777778,0.1534148334129105
2019-02-04T00:00:00Z,2,2019,surface,14.495416666666667,0.15962751660019034
2019-02-05T00:00:00Z,2,2019,0m,14.264166666666666,0.29707078104561024
2019-02-05T00:00:00Z,2,2019,1m,14.31611111111111,0.275693939735984
2019-02-05T00:00:00Z,2,2019,surface,14.356944444444444,0.2926160705158975
2019-02-06T00:00:00Z,2,2019,0m,14.911666666666667,0.22719327282466617
2019-02-06T00:00:00Z,2,2019,1m,14.883611111111112,0.23998429759561996
2019-02-06T00:00:00Z,2,2019,surface,14.889722222222222,0.31390155787155316
2019-02-07T00:00:00Z,2,2019,0m,14.91,0.09215371773459652
2019-02-07T00:00:00Z,2,2019,1m,14.928194444444445,0.07647526020528088
2019-02-07T00:00:00Z,2,2019,surface,14.963888888888889,0.07820638922900928
2019-02-08T00:00:00Z,2,2019,0m,14.40013888888889,0.22241517943591907
2019-02-08T00:00:00Z,2,2019,1m,14.408472222222223,0.18945014084543693
2019-02-08T00:00:00Z,2,2019,surface,14.425,0.1871165075897565
2019-02-09T00:00:00Z,2,2019,0m,14.27625,0.18149293461367952
2019-02-09T00:00:00Z,2,2019,1m,14.265972222222222,0.14468832886488286
2019-02-09T00:00:00Z,2,2019,surface,14.28111111111111,0.1545899657094778
2019-02-10T00:00:00Z,2,2019,0m,14.209027777777777,0.479620070274808
2019-02-10T00:00:00Z,2,2019,1m,14.260416666666666,0.47706837116835865
2019-02-10T00:00:00Z,2,2019,surface,14.295416666666666,0.505553598107501
2019-02-11T00:00:00Z,2,2019,0m,14.412083333333333,0.28062087756094867
2019-02-11T00:00:00Z,2,2019,1m,14.428472222222222,0.25408087321183814
2019-02-11T00:00:00Z,2,2019,surface,14.441944444444445,0.26416057253270797
2019-02-12T00:00:00Z,2,2019,0m,14.013333333333334,0.2624574557598166
2019-02-12T00:00:00Z,2,2019,1m,14.057916666666667,0.24649394664832194
2019-02-12T00:00:00Z,2,2019,surface,14.061805555555555,0.24867664509373172
2019-02-13T00:00:00Z,2,2019,0m,14.083333333333334,0.2378575703571862
2019-02-13T00:00:00Z,2,2019,1m,14.10125,0.18431075537107036
2019-02-13T00:00:00Z,2,2019,surface,14.116111111111111,0.18057062276502736
2019-02-14T00:00:00Z,2,2019,0m,13.912916666666666,0.11491483620672995
2019-02-14T00:00:00Z,2,2019,1m,13.954027777777778,0.10617520448849652
2019-02-14T00:00:00Z,2,2019,surface,13.98125,0.10082786688836934
2019-02-15T00:00:00Z,2,2019,0m,14.230277777777777,0.2832971319255897
2019-02-15T00:00:00Z,2,2019,1m,14.323055555555555,0.23787308650539946
2019-02-15T00:00:00Z,2,2019,surface,14.282083333333333,0.1986770053316498
2019-02-16T00:00:00Z,2,2019,0m,13.94875,0.24838182596263259
2019-02-16T00:00:00Z,2,2019,1m,13.92986111111111,0.21200338469098823
2019-02-16T00:00:00Z,2,2019,surface,13.925972222222223,0.18859925117740417
2019-02-17T00:00:00Z,2,2019,0m,13.813888888888888,0.26154225510297796
2019-02-17T00:00:00Z,2,2019,1m,13.85361111111111,0.21820184122056238
2019-02-17T00:00:00Z,2,2019,surface,13.883888888888889,0.23874119501535168
2019-02-18T00:00:00Z,2,2019,0m,14.221111111111112,0.4309156150434413
2019-02-18T00:00:00Z,2,2019,1m,14.2775,0.39155329907176867
2019-02-18T00:00:00Z,2,2019,surface,14.374444444444444,0.38238445446679836
2019-02-22T00:00:00Z,2,2019,0m,13.830416666666666,0.3378746302021886
2019-02-22T00:00:00Z,2,2019,1m,13.804166666666667,0.34964817481841104
2019-02-22T00:00:00Z,2,2019,surface,13.791944444444445,0.3637052479433138
2019-02-23T00:00:00Z,2,2019,0m,14.029305555555556,0.2658767072637682
2019-02-23T00:00:00Z,2,2019,1m,13.985138888888889,0.26678868857431787
2019-02-23T00:00:00Z,2,2019,surface,13.96513888888889,0.27434597653458465
2019-02-24T00:00:00Z,2,2019,0m,14.452638888888888,0.37993555970194415
2019-02-24T00:00:00Z,2,2019,1m,14.410833333333333,0.3781876176263233
2019-02-24T00:00:00Z,2,2019,surface,14.391666666666667,0.3860540923727688
2019-02-25T00:00:00Z,2,2019,0m,14.760277777777778,0.2872292143926546
2019-02-25T00:00:00Z,2,2019,1m,14.752083333333333,0.26988957856016704
2019-02-25T00:00:00Z,2,2019,surface,14.764166666666666,0.27546654639323837
2019-02-26T00:00:00Z,2,2019,0m,15.184305555555556,0.3713378812709821
2019-02-26T00:00:00Z,2,2019,1m,15.18388888888889,0.3409429768188713
2019-02-26T00:00:00Z,2,2019,surface,15.06488888888889,0.9942145078212192
2019-02-27T00:00:00Z,2,2019,0m,14.993055555555555,0.11650671686136839
2019-02-27T00:00:00Z,2,2019,1m,14.956527777777778,0.11815196712237723
2019-02-27T00:00:00Z,2,2019,surface,14.88,0.15620499351813386
2019-02-28T00:00:00Z,2,2019,0m,14.604583333333332,0.0976569921300473
2019-02-28T00:00:00Z,2,2019,1m,14.548055555555555,0.0957946359490564
2019-02-28T00:00:00Z,2,2019,surface,9.99,6.293250352560273
2019-03-01T00:00:00Z,3,2019,0m,14.610694444444444,0.35175415122778986
2019-03-01T00:00:00Z,3,2019,1m,14.635,0.3248453101469613
2019-03-01T00:00:00Z,3,2019,surface,9.08,NA
2019-03-02T00:00:00Z,3,2019,0m,14.76361111111111,0.0616170341436433
2019-03-02T00:00:00Z,3,2019,1m,14.73986111111111,0.08050527595194897
2019-03-02T00:00:00Z,3,2019,surface,11.99,3.4931074990615456
2019-03-03T00:00:00Z,3,2019,0m,14.560694444444444,0.11092524275118566
2019-03-03T00:00:00Z,3,2019,1m,14.510416666666666,0.12715210317826972
2019-03-04T00:00:00Z,3,2019,0m,14.427777777777777,0.14897526168337002
2019-03-04T00:00:00Z,3,2019,1m,14.381944444444445,0.14282503246626593
2019-03-05T00:00:00Z,3,2019,0m,14.603333333333333,0.3710352178259267
2019-03-05T00:00:00Z,3,2019,1m,14.61736111111111,0.3527811304896083
2019-03-06T00:00:00Z,3,2019,0m,14.562777777777777,0.1941178520428775
2019-03-06T00:00:00Z,3,2019,1m,14.516666666666667,0.1946127587650046
2019-03-06T00:00:00Z,3,2019,surface,13.4,NA
2019-03-07T00:00:00Z,3,2019,0m,14.070972222222222,0.15554694587118176
2019-03-07T00:00:00Z,3,2019,1m,13.994722222222222,0.14776632679635554
2019-03-08T00:00:00Z,3,2019,0m,14.18375,0.2684528972500727
2019-03-08T00:00:00Z,3,2019,1m,14.135555555555555,0.27059576275704467
2019-03-08T00:00:00Z,3,2019,surface,13.66,NA
2019-03-09T00:00:00Z,3,2019,0m,14.546805555555556,0.1855954423488578
2019-03-09T00:00:00Z,3,2019,1m,14.5175,0.17489857200534964
2019-03-10T00:00:00Z,3,2019,0m,14.654444444444444,0.11493858364743333
